"trip_id","driver_id","customer_id","trip_date","distance_km","fare_amaount","rating","vehicle_type","pickup_location"
375,119,1872,"2025-03-02",16.12,383.39,4,"Sedan","Prayagraj"
376,19,1484,"2025-04-10",24.18,705.2,5,"Sedan","Prayagraj"
377,14,1892,"2025-03-19",16.5,321.34,2,"SUV","Delhi"
378,118,1147,"2025-06-11",17.55,413.15,2,"Sedan","Agra"
379,81,1650,"2025-01-30",14.64,436.27,1,"Mini","Delhi"
380,148,1783,"2025-03-23",9.96,264.97,4,"Sedan","Lucknow"
381,104,1440,"2025-09-02",25.35,621.13,4,"Sedan","Kanpur"
382,4,1914,"2025-06-14",22.28,578.39,5,"SUV","Kanpur"
383,64,1232,"2025-12-22",27.72,676.38,3,"Hatchback","Lucknow"
384,79,1172,"2025-02-03",5.9,133.05,1,"Hatchback","Delhi"
385,135,1346,"2025-08-11",19.33,440.81,2,"Hatchback","Agra"
386,104,1020,"2025-04-27",15.65,278.98,2,"SUV","Lucknow"
387,44,1127,"2025-07-07",29.89,712.74,1,"Mini","Prayagraj"
388,13,1609,"2025-01-25",11.72,269.81,1,"Sedan","Kanpur"
389,98,1127,"2025-10-08",28.21,599.51,3,"Mini","Prayagraj"
390,162,1010,"2025-06-04",7.82,198.85,4,"Sedan","Prayagraj"
391,180,1141,"2025-08-03",21.77,529.92,1,"Sedan","Delhi"
392,51,1624,"2025-04-13",6.33,105.04,3,"SUV","Delhi"
393,11,1562,"2025-09-12",28.73,558.23,2,"Mini","Delhi"
394,23,1929,"2025-02-26",10.91,165.74,5,"Mini","Lucknow"
395,20,1741,"2025-02-21",38.08,1016.47,3,"SUV","Agra"
396,119,1052,"2025-02-21",39.57,769.25,2,"Sedan","Delhi"
397,110,1757,"2025-03-01",15.69,394.63,1,"Sedan","Kanpur"
398,44,1337,"2025-07-03",34.38,857.79,4,"Hatchback","Prayagraj"
399,47,1117,"2025-07-25",5.53,150.55,4,"Mini","Delhi"
400,123,1820,"2025-08-04",33.76,855.77,2,"Sedan","Lucknow"
401,41,1107,"2025-08-02",28.45,451.78,5,"Mini","Noida"
402,98,1798,"2025-07-03",27.78,492.23,5,"Sedan","Prayagraj"
403,34,1495,"2025-09-07",35.44,918.22,1,"Mini","Agra"
404,81,1013,"2025-12-27",3.75,70.97,5,"SUV","Prayagraj"
405,177,1718,"2025-11-13",35.18,801.63,1,"Mini","Prayagraj"
406,170,1693,"2025-11-25",29.61,658.2,4,"SUV","Noida"
407,3,1659,"2025-03-22",35.9,868.55,5,"Mini","Agra"
408,126,1329,"2025-05-04",35.04,564.95,3,"Hatchback","Kanpur"
409,97,1413,"2025-05-01",21.26,494.45,1,"Mini","Agra"
410,128,1458,"2025-06-11",32.45,704.86,1,"Mini","Prayagraj"
411,106,1037,"2025-10-13",26.83,443.76,5,"Sedan","Kanpur"
412,164,1312,"2025-09-18",32.09,944.97,5,"SUV","Prayagraj"
413,94,1846,"2025-01-28",27.52,805.11,2,"Mini","Delhi"
414,122,1734,"2025-12-03",23.29,565.86,3,"Mini","Kanpur"
415,1,1350,"2025-07-01",5.7,141.84,3,"Hatchback","Prayagraj"
416,127,1144,"2025-07-29",6.04,171.86,1,"Hatchback","Noida"
417,101,1221,"2025-08-23",9.45,158.87,2,"Hatchback","Kanpur"
418,163,1858,"2025-12-11",30.77,483.01,5,"Sedan","Agra"
419,130,1138,"2025-09-13",19.38,462.01,1,"Sedan","Noida"
420,124,1947,"2025-09-18",37.54,1035.44,2,"SUV","Prayagraj"
421,169,1615,"2025-11-07",32.98,545.93,3,"Mini","Agra"
422,196,1255,"2025-05-21",39.22,1127.13,4,"Hatchback","Delhi"
423,106,1617,"2025-12-25",19.21,326.58,5,"Hatchback","Prayagraj"
424,189,1958,"2025-10-11",22.82,449.75,2,"SUV","Lucknow"
425,89,1944,"2025-12-11",25.72,497.91,2,"SUV","Noida"
426,182,1119,"2025-06-30",22.61,555.15,5,"Mini","Noida"
427,107,1691,"2025-10-01",23.68,592.17,3,"Mini","Kanpur"
428,38,1055,"2025-12-10",21.86,336.19,1,"SUV","Delhi"
429,74,1700,"2025-05-09",30.51,531.3,2,"Sedan","Prayagraj"
430,139,1034,"2025-07-03",31.81,574.49,4,"Sedan","Noida"
431,58,1761,"2025-11-28",34.99,912.97,5,"Mini","Lucknow"
432,179,1295,"2025-12-21",21.42,577.32,1,"Mini","Agra"
433,176,1321,"2025-10-10",17.83,478.23,1,"Sedan","Prayagraj"
434,200,1882,"2025-08-15",11.55,280.76,2,"Hatchback","Noida"
435,199,1743,"2025-04-10",22.77,547.64,3,"Mini","Lucknow"
436,45,1753,"2025-09-21",39.37,634.53,1,"Mini","Kanpur"
437,34,1165,"2025-10-27",18.28,426.82,3,"Sedan","Delhi"
438,11,1158,"2025-06-15",19.72,573.11,5,"Sedan","Prayagraj"
439,126,1809,"2025-10-21",25.39,632.93,5,"Hatchback","Kanpur"
440,57,1980,"2025-04-05",31.79,628.42,5,"Sedan","Noida"
441,104,1095,"2025-06-28",8.06,186.56,2,"SUV","Prayagraj"
442,56,1974,"2025-11-13",14.61,298.22,5,"Mini","Noida"
443,3,1118,"2025-12-09",33.3,989.58,3,"Mini","Lucknow"
444,160,1250,"2025-01-21",36.37,880.35,3,"Mini","Kanpur"
445,73,1026,"2025-09-22",16.66,384.91,3,"Mini","Agra"
446,50,1329,"2025-09-21",3.67,104.5,1,"Sedan","Lucknow"
447,137,1008,"2025-11-17",38.92,1035.26,1,"SUV","Prayagraj"
448,176,1435,"2025-02-23",25.92,471.68,2,"Mini","Prayagraj"
449,176,1158,"2025-01-13",33.04,531.34,4,"Hatchback","Kanpur"
450,65,1572,"2025-02-06",5.33,84.29,5,"SUV","Delhi"
451,104,1444,"2025-06-11",17.49,380.7,1,"Mini","Prayagraj"
452,185,1634,"2025-02-02",6.5,98.08,5,"Sedan","Prayagraj"
453,129,1109,"2025-05-29",34.23,697.11,3,"Sedan","Delhi"
454,102,1842,"2025-12-05",31.08,670.24,1,"Mini","Lucknow"
455,101,1816,"2025-10-07",22.27,379.61,3,"SUV","Delhi"
456,187,1664,"2025-07-11",27.74,796.49,1,"SUV","Kanpur"
457,101,1551,"2025-10-08",3.59,84.69,1,"Hatchback","Lucknow"
458,89,1217,"2025-07-31",30.44,869.16,5,"SUV","Lucknow"
459,65,1199,"2025-02-28",8.99,218.04,2,"Sedan","Noida"
460,75,1688,"2025-02-04",19.53,453.97,3,"Sedan","Lucknow"
461,85,1366,"2025-03-07",29.57,659.64,2,"Sedan","Delhi"
462,82,1498,"2025-08-19",25.54,727.94,3,"Hatchback","Prayagraj"
463,94,1828,"2025-06-11",24.2,568.3,4,"SUV","Kanpur"
464,183,1758,"2025-11-25",13.9,372.31,4,"Hatchback","Delhi"
465,123,1474,"2025-08-17",7.1,184.56,3,"Hatchback","Agra"
466,156,1084,"2025-05-24",22.96,404.94,2,"SUV","Delhi"
467,187,1078,"2025-01-10",29.87,728.81,5,"Sedan","Noida"
468,55,1929,"2025-01-19",24.0,636.91,5,"Hatchback","Noida"
469,168,1794,"2025-03-18",35.97,830.73,3,"Mini","Lucknow"
470,75,1138,"2025-08-26",35.87,855.28,5,"Sedan","Agra"
471,62,1869,"2025-11-11",15.83,239.96,2,"SUV","Agra"
472,145,1676,"2025-03-16",8.05,189.14,4,"Hatchback","Kanpur"
473,17,1271,"2025-07-09",10.32,230.29,2,"Sedan","Prayagraj"
474,93,1398,"2025-08-29",9.86,282.15,4,"Sedan","Kanpur"
475,181,1992,"2025-09-24",39.26,779.75,3,"Hatchback","Noida"
476,168,1388,"2025-07-07",22.69,399.52,5,"Sedan","Noida"
477,58,1529,"2025-07-27",11.56,342.06,3,"Hatchback","Agra"
478,2,1514,"2025-03-13",32.12,909.24,4,"SUV","Lucknow"
479,55,1154,"2025-04-06",4.93,121.54,2,"Hatchback","Noida"
480,59,1425,"2025-06-19",29.26,490.84,1,"Mini","Prayagraj"
481,42,1663,"2025-07-30",20.19,366.66,1,"SUV","Kanpur"
482,35,1645,"2025-09-20",6.86,163.85,1,"SUV","Kanpur"
483,133,1982,"2025-07-27",8.32,239.92,5,"Sedan","Prayagraj"
484,22,1222,"2025-08-18",29.66,810.3,5,"Mini","Agra"
485,154,1147,"2025-10-26",8.48,232.82,2,"Hatchback","Lucknow"
486,117,1611,"2025-10-30",29.52,594.53,1,"SUV","Agra"
487,52,1536,"2025-09-16",16.65,276.87,4,"SUV","Noida"
488,158,1615,"2025-01-20",5.66,125.3,5,"Sedan","Kanpur"
489,155,1553,"2025-01-01",20.33,344.69,4,"Mini","Delhi"
490,110,1235,"2025-09-04",35.24,897.37,4,"Hatchback","Noida"
491,179,1590,"2025-02-20",32.58,932.37,4,"SUV","Delhi"
492,22,1291,"2025-11-03",20.13,372.16,5,"Mini","Delhi"
493,2,1592,"2025-09-25",9.18,235.35,1,"Sedan","Agra"
494,81,1419,"2025-07-05",26.87,680.25,1,"SUV","Agra"
495,138,1434,"2025-10-17",26.76,503.21,3,"Hatchback","Prayagraj"
496,142,1803,"2025-10-13",17.1,308.75,4,"SUV","Delhi"
497,79,1592,"2025-06-26",23.25,517.46,4,"SUV","Prayagraj"
498,180,1973,"2025-03-24",6.53,120.46,1,"SUV","Noida"
499,141,1629,"2025-12-23",17.22,345.72,1,"SUV","Agra"
500,24,1844,"2025-03-16",38.65,582.82,4,"Mini","Kanpur"
501,21,1624,"2025-01-20",4.44,81.37,4,"Mini","Noida"
502,153,1059,"2025-03-31",26.93,519.67,4,"Mini","Kanpur"
503,133,1293,"2025-04-10",9.66,240.08,1,"SUV","Noida"
504,62,1671,"2025-01-01",8.44,131.17,2,"Sedan","Delhi"
505,102,1416,"2025-10-28",31.63,641.99,2,"Sedan","Prayagraj"
506,141,1292,"2025-10-14",28.74,827.36,5,"Hatchback","Delhi"
507,156,1987,"2025-04-10",38.6,739.1,4,"Mini","Noida"
508,130,1110,"2025-10-14",2.18,38.42,1,"Hatchback","Delhi"
509,66,1898,"2025-10-03",37.99,1027.41,5,"Hatchback","Prayagraj"
510,124,1789,"2025-05-05",18.83,388.96,3,"Mini","Prayagraj"
511,8,1494,"2025-03-01",19.51,464.38,3,"Sedan","Agra"
512,174,1719,"2025-04-28",26.08,780.13,3,"Mini","Delhi"
513,68,1255,"2025-05-28",21.63,327.6,1,"Mini","Prayagraj"
514,142,1954,"2025-04-02",30.45,612.96,4,"Hatchback","Delhi"
515,47,1970,"2025-12-16",10.31,243.37,2,"Mini","Prayagraj"
516,68,1212,"2025-04-28",9.59,249.64,2,"SUV","Noida"
517,31,1943,"2025-02-10",15.53,414.4,4,"Sedan","Noida"
518,96,1636,"2025-06-11",38.4,1064.45,4,"Hatchback","Agra"
519,131,1287,"2025-07-23",8.95,236.85,2,"SUV","Kanpur"
520,139,1034,"2025-09-15",21.98,469.22,3,"Mini","Prayagraj"
521,31,1716,"2025-09-23",31.48,688.09,4,"Hatchback","Prayagraj"
522,98,1595,"2025-02-21",2.32,58.26,3,"Hatchback","Noida"
523,68,1243,"2025-05-18",34.75,618.8,4,"Hatchback","Delhi"
524,108,1718,"2025-07-10",8.99,192.02,3,"Mini","Delhi"
525,148,1703,"2025-04-28",19.13,450.92,1,"Hatchback","Lucknow"
526,51,1150,"2025-03-18",23.1,643.21,4,"Sedan","Lucknow"
527,162,1530,"2025-10-01",18.02,306.65,3,"Mini","Delhi"
528,13,1408,"2025-02-20",11.54,321.71,2,"Sedan","Lucknow"
529,162,1099,"2025-08-19",32.93,729.34,3,"Hatchback","Delhi"
530,66,1353,"2025-01-11",15.69,366.56,4,"Sedan","Delhi"
531,51,1591,"2025-10-22",34.96,1029.46,5,"SUV","Delhi"
532,125,1794,"2025-08-17",15.49,388.77,1,"Mini","Noida"
533,38,1890,"2025-03-27",12.89,315.49,3,"Mini","Prayagraj"
534,19,1082,"2025-03-24",25.27,532.48,3,"SUV","Delhi"
535,69,1620,"2025-11-27",14.04,271.96,4,"Hatchback","Agra"
536,192,1602,"2025-09-24",31.68,921.3,4,"Mini","Lucknow"
537,187,1241,"2025-12-05",8.99,137.97,3,"Sedan","Lucknow"
538,17,1960,"2025-08-31",8.34,137.99,5,"Sedan","Kanpur"
539,22,1107,"2025-05-15",31.3,715.51,5,"SUV","Kanpur"
540,80,1235,"2025-05-07",26.88,760.22,3,"Mini","Prayagraj"
541,44,1030,"2025-01-18",6.8,155.73,3,"Hatchback","Agra"
542,70,1562,"2025-08-16",19.75,554.25,2,"SUV","Noida"
543,163,1899,"2025-10-16",24.71,604.55,4,"Hatchback","Delhi"
544,23,1453,"2025-06-07",20.3,373.66,3,"Mini","Delhi"
545,134,1835,"2025-03-11",7.92,120.05,3,"Hatchback","Agra"
546,126,1970,"2025-09-02",22.33,565.32,3,"Sedan","Agra"
547,2,1562,"2025-07-11",32.32,774.23,2,"Mini","Noida"
548,184,1755,"2025-11-27",18.61,348.91,4,"Mini","Lucknow"
549,62,1530,"2025-11-10",11.99,255.79,3,"Hatchback","Prayagraj"
550,106,1193,"2025-02-05",30.23,820.2,2,"SUV","Delhi"
551,116,1279,"2025-12-25",6.19,135.13,5,"Mini","Lucknow"
552,137,1023,"2025-04-06",14.18,245.06,1,"Hatchback","Delhi"
553,3,1239,"2025-02-16",6.75,145.64,2,"Sedan","Agra"
554,128,1381,"2025-08-26",10.25,218.36,1,"Hatchback","Kanpur"
555,15,1273,"2025-07-20",34.05,996.8,1,"Mini","Lucknow"
556,98,1849,"2025-01-07",9.3,256.89,1,"SUV","Agra"
557,189,1035,"2025-04-12",31.31,677.69,4,"Sedan","Noida"
558,100,1698,"2025-06-09",27.31,495.04,3,"SUV","Prayagraj"
559,141,1534,"2025-03-04",29.67,776.49,3,"Mini","Prayagraj"
560,14,1885,"2025-12-08",13.35,272.43,2,"Sedan","Lucknow"
561,43,1814,"2025-05-22",26.05,517.55,5,"Sedan","Agra"
562,11,1596,"2025-12-20",31.99,484.13,4,"SUV","Delhi"
563,128,1094,"2025-12-18",31.29,586.09,5,"Hatchback","Prayagraj"
564,40,1719,"2025-10-02",4.28,87.02,1,"SUV","Agra"
565,166,1775,"2025-06-27",10.84,322.22,4,"SUV","Kanpur"
566,35,1257,"2025-01-21",28.19,574.3,4,"Mini","Noida"
567,49,1581,"2025-04-06",13.2,336.01,5,"Hatchback","Delhi"
568,154,1937,"2025-10-11",29.83,570.64,2,"Sedan","Noida"
569,68,1555,"2025-07-07",7.89,153.34,4,"Sedan","Prayagraj"
570,5,1635,"2025-07-06",21.23,552.08,5,"SUV","Delhi"
571,138,1839,"2025-07-18",29.4,731.31,2,"Mini","Noida"
572,105,1657,"2025-06-14",7.86,151.28,1,"Sedan","Noida"
573,34,1183,"2025-01-17",27.04,423.36,2,"Sedan","Agra"
574,165,1857,"2025-07-18",9.28,143.63,4,"Hatchback","Kanpur"
575,19,1014,"2025-04-17",15.92,383.5,4,"Sedan","Agra"
576,143,1762,"2025-08-01",32.44,516.14,3,"Sedan","Noida"
577,19,1855,"2025-06-05",12.1,188.88,1,"SUV","Noida"
578,137,1395,"2025-04-08",5.69,147.24,2,"SUV","Noida"
579,192,1572,"2025-08-01",25.76,455.53,1,"Hatchback","Prayagraj"
580,27,1171,"2025-04-03",19.43,485.33,5,"Mini","Noida"
581,154,1454,"2025-06-30",14.83,257.64,3,"Hatchback","Delhi"
582,186,1332,"2025-11-08",17.67,432.89,2,"SUV","Agra"
583,66,1369,"2025-08-20",31.1,898.55,4,"Mini","Kanpur"
584,153,1017,"2025-09-23",29.6,880.43,2,"Hatchback","Kanpur"
585,81,1023,"2025-12-20",13.41,245.78,3,"SUV","Kanpur"
586,36,1272,"2025-07-07",3.43,69.75,5,"SUV","Lucknow"
587,147,1410,"2025-10-19",11.74,228.98,2,"Sedan","Prayagraj"
588,125,1846,"2025-12-20",14.34,318.89,5,"Sedan","Noida"
589,148,1391,"2025-02-10",26.41,410.95,1,"Hatchback","Delhi"
590,31,1891,"2025-04-27",35.43,762.26,5,"Sedan","Prayagraj"
591,79,1537,"2025-01-22",31.54,654.05,3,"SUV","Delhi"
592,13,1690,"2025-07-21",21.09,386.2,4,"Sedan","Lucknow"
593,38,1136,"2025-06-22",18.41,493.31,1,"Mini","Noida"
594,68,1088,"2025-07-24",30.32,704.1,5,"Mini","Prayagraj"
595,144,1203,"2025-09-07",6.95,118.31,4,"SUV","Noida"
596,64,1249,"2025-02-06",25.41,661.55,3,"Mini","Delhi"
597,29,1688,"2025-07-31",28.02,662.4,4,"Hatchback","Delhi"
598,168,1025,"2025-06-06",9.24,186.35,2,"Hatchback","Noida"
599,160,1150,"2025-08-14",33.22,898.33,1,"SUV","Lucknow"
600,187,1874,"2025-02-13",28.04,486.21,1,"Sedan","Lucknow"
601,74,1015,"2025-06-25",38.06,1099.97,1,"Hatchback","Agra"
602,190,1551,"2025-04-19",19.91,397.76,2,"Hatchback","Noida"
603,37,1712,"2025-12-24",20.36,528.32,1,"Mini","Noida"
604,66,1175,"2025-01-31",36.43,834.32,3,"SUV","Prayagraj"
605,168,1968,"2025-01-05",25.48,402.49,1,"Mini","Prayagraj"
606,169,1369,"2025-02-25",12.31,341.99,1,"Hatchback","Prayagraj"
607,131,1727,"2025-02-20",16.69,495.64,3,"Mini","Noida"
608,129,1990,"2025-08-23",22.2,395.08,5,"Sedan","Kanpur"
609,86,1502,"2025-07-21",11.4,261.53,2,"Sedan","Delhi"
610,78,1242,"2025-09-14",28.0,569.26,3,"Sedan","Prayagraj"
611,8,1967,"2025-10-12",11.79,245.32,3,"SUV","Lucknow"
612,36,1090,"2025-07-15",14.99,313.18,5,"SUV","Agra"
613,80,1932,"2025-11-06",11.13,192.45,3,"Mini","Noida"
614,149,1555,"2025-12-17",7.01,173.76,2,"SUV","Delhi"
615,35,1441,"2025-03-16",28.16,801.99,5,"SUV","Delhi"
616,185,1122,"2025-04-05",4.58,105.31,3,"SUV","Prayagraj"
617,106,1985,"2025-07-30",3.12,61.71,3,"Mini","Prayagraj"
618,190,1281,"2025-03-19",37.48,1064.88,2,"Sedan","Lucknow"
619,157,1632,"2025-05-17",9.02,238.46,5,"SUV","Noida"
620,92,1082,"2025-12-19",10.82,273.86,4,"SUV","Noida"
621,167,1383,"2025-04-05",34.15,752.37,4,"Mini","Agra"
622,9,1419,"2025-01-08",7.23,129.41,3,"Mini","Lucknow"
623,194,1210,"2025-02-03",30.21,900.97,2,"Mini","Noida"
624,118,1909,"2025-05-07",20.62,409.79,4,"Mini","Kanpur"
625,185,1321,"2025-07-21",25.1,686.86,5,"Sedan","Noida"
626,11,1899,"2025-05-06",6.15,134.4,5,"Mini","Prayagraj"
627,196,1646,"2025-01-26",3.49,72.63,2,"Hatchback","Agra"
628,74,1473,"2025-03-27",17.13,335.21,4,"Hatchback","Noida"
629,37,1475,"2025-11-27",36.92,935.9,4,"Sedan","Prayagraj"
630,150,1961,"2025-12-23",21.02,371.98,5,"SUV","Agra"
631,46,1465,"2025-10-30",17.72,385.65,2,"Mini","Kanpur"
632,183,1816,"2025-03-25",11.5,291.82,1,"Sedan","Kanpur"
633,22,1537,"2025-12-29",28.84,706.9,4,"SUV","Agra"
634,44,1935,"2025-06-21",22.91,358.74,5,"SUV","Lucknow"
635,183,1053,"2025-08-03",35.02,619.26,3,"Hatchback","Prayagraj"
636,161,1186,"2025-03-02",31.21,677.07,2,"SUV","Kanpur"
637,118,1510,"2025-09-13",25.66,482.32,5,"Sedan","Noida"
638,151,1676,"2025-09-01",35.54,659.91,4,"Mini","Agra"
639,63,1904,"2025-10-08",5.02,120.49,3,"SUV","Kanpur"
640,90,1038,"2025-03-16",9.02,142.75,1,"Hatchback","Delhi"
641,107,1183,"2025-03-24",36.97,581.74,3,"SUV","Agra"
642,10,1096,"2025-06-03",30.47,621.67,3,"Hatchback","Agra"
643,141,1067,"2025-05-30",33.17,874.91,4,"SUV","Kanpur"
644,135,1424,"2025-09-26",28.4,542.9,2,"SUV","Noida"
645,162,1542,"2025-02-14",4.21,99.23,4,"Hatchback","Agra"
646,135,1589,"2025-11-16",25.14,496.45,3,"SUV","Noida"
647,162,1510,"2025-09-10",23.38,532.96,2,"SUV","Prayagraj"
648,31,1025,"2025-08-27",13.04,233.46,1,"SUV","Noida"
649,86,1359,"2025-10-14",39.96,847.58,2,"Sedan","Prayagraj"
650,18,1316,"2025-06-03",9.65,185.52,5,"Hatchback","Kanpur"
651,102,1742,"2025-10-19",6.33,126.6,5,"Sedan","Lucknow"
652,173,1491,"2025-08-31",9.37,257.74,1,"SUV","Agra"
653,138,1918,"2025-06-21",7.9,173.08,4,"Mini","Prayagraj"
654,145,1743,"2025-12-14",4.13,94.23,3,"Sedan","Lucknow"
655,91,1068,"2025-03-18",23.94,478.22,3,"Sedan","Delhi"
656,43,1585,"2025-11-07",39.38,960.78,4,"SUV","Noida"
657,79,1723,"2025-06-11",6.44,172.17,1,"Hatchback","Agra"
658,96,1463,"2025-06-04",5.3,149.23,2,"Hatchback","Lucknow"
659,200,1207,"2025-02-17",6.26,167.61,4,"Sedan","Agra"
660,88,1946,"2025-09-05",36.39,629.95,5,"Hatchback","Delhi"
661,133,1693,"2025-03-09",7.45,209.17,2,"Sedan","Agra"
662,30,1005,"2025-06-09",16.73,467.97,1,"Sedan","Delhi"
663,134,1785,"2025-12-04",19.74,309.76,3,"Sedan","Noida"
664,54,1329,"2025-04-13",30.82,757.64,2,"Hatchback","Delhi"
665,172,1121,"2025-05-20",22.23,591.14,2,"SUV","Delhi"
666,144,1527,"2025-02-22",6.35,186.53,2,"Hatchback","Noida"
667,181,1824,"2025-05-26",14.1,241.44,5,"SUV","Lucknow"
668,87,1554,"2025-08-16",4.71,113.98,1,"SUV","Kanpur"
669,28,1393,"2025-01-28",19.89,499.88,1,"Mini","Agra"
670,152,1645,"2025-12-20",8.8,210.69,4,"Hatchback","Delhi"
671,195,1687,"2025-10-01",14.63,262.93,1,"Mini","Noida"
672,179,1480,"2025-02-19",7.01,190.62,4,"Hatchback","Prayagraj"
673,121,1238,"2025-04-25",26.49,701.92,2,"Hatchback","Delhi"
674,171,1339,"2025-06-16",16.9,430.85,4,"Mini","Kanpur"
675,123,1473,"2025-03-29",4.48,74.79,3,"Hatchback","Noida"
676,104,1838,"2025-02-24",23.84,539.24,3,"Sedan","Delhi"
677,106,1245,"2025-11-14",22.24,467.31,2,"SUV","Agra"
678,178,1606,"2025-08-09",16.59,333.64,4,"Hatchback","Noida"
679,172,1080,"2025-12-31",28.38,499.38,5,"Mini","Kanpur"
680,143,1100,"2025-08-16",24.5,537.62,2,"Hatchback","Agra"
681,153,1790,"2025-07-14",4.65,77.33,3,"Mini","Prayagraj"
682,36,1909,"2025-10-25",27.09,443.14,1,"SUV","Prayagraj"
683,100,1631,"2025-10-23",7.67,176.17,4,"SUV","Lucknow"
684,146,1814,"2025-12-14",27.9,551.0,3,"Mini","Prayagraj"
685,23,1597,"2025-01-05",39.34,793.25,5,"Mini","Lucknow"
686,141,1992,"2025-01-28",34.4,548.2,1,"Hatchback","Kanpur"
687,61,1443,"2025-12-26",34.73,971.93,5,"Mini","Prayagraj"
688,98,1446,"2025-10-07",14.09,292.25,2,"SUV","Agra"
689,93,1861,"2025-08-02",7.28,169.85,2,"Hatchback","Prayagraj"
690,166,1017,"2025-03-15",6.77,102.73,4,"Mini","Lucknow"
691,107,1881,"2025-08-22",5.22,128.59,5,"Mini","Noida"
692,142,1840,"2025-08-19",8.83,199.92,4,"Hatchback","Lucknow"
693,148,1511,"2025-05-02",9.06,218.06,5,"Hatchback","Agra"
694,9,1039,"2025-10-18",37.21,879.84,4,"Hatchback","Kanpur"
695,21,1146,"2025-09-27",24.05,707.7,3,"Mini","Noida"
696,23,1252,"2025-08-30",4.97,140.89,1,"Hatchback","Noida"
697,200,1012,"2025-08-29",4.01,80.81,4,"Mini","Noida"
698,76,1297,"2025-03-27",29.88,636.9,1,"Hatchback","Prayagraj"
699,162,1485,"2025-10-24",31.83,601.8,2,"Sedan","Prayagraj"
700,160,1028,"2025-05-27",39.63,1075.3,4,"Sedan","Lucknow"
701,72,1259,"2025-03-09",21.21,589.04,5,"Hatchback","Delhi"
702,29,1619,"2025-03-31",34.6,526.37,5,"SUV","Prayagraj"
703,67,1802,"2025-12-25",18.97,514.42,2,"Mini","Lucknow"
704,88,1087,"2025-03-16",32.38,904.38,5,"SUV","Agra"
705,99,1244,"2025-12-05",30.6,648.54,4,"SUV","Lucknow"
706,14,1658,"2025-05-16",23.95,661.68,1,"Sedan","Lucknow"
707,122,1765,"2025-09-30",19.63,434.68,2,"Mini","Prayagraj"
708,38,1544,"2025-08-11",28.81,637.24,1,"Hatchback","Agra"
709,136,1700,"2025-01-22",16.52,326.03,1,"Hatchback","Agra"
710,70,1344,"2025-05-19",25.2,624.48,3,"Sedan","Delhi"
711,198,1692,"2025-05-04",26.87,560.7,5,"SUV","Noida"
712,47,1321,"2025-10-08",14.82,375.75,1,"Sedan","Kanpur"
713,27,1702,"2025-08-17",2.45,40.34,3,"SUV","Prayagraj"
714,7,1635,"2025-02-17",12.77,228.53,1,"SUV","Noida"
715,31,1089,"2025-11-06",26.25,672.55,2,"Mini","Prayagraj"
716,48,1918,"2025-02-26",31.03,767.02,2,"Hatchback","Delhi"
717,164,1465,"2025-05-22",19.74,573.3,4,"Hatchback","Delhi"
718,199,1064,"2025-07-15",8.15,131.3,4,"Hatchback","Kanpur"
719,46,1452,"2025-02-05",11.81,321.14,4,"SUV","Noida"
720,28,1148,"2025-10-04",16.92,417.62,4,"SUV","Noida"
721,184,1266,"2025-02-22",26.45,758.83,1,"Sedan","Kanpur"
722,115,1020,"2025-09-12",23.71,444.77,2,"Sedan","Kanpur"
723,180,1338,"2025-07-20",27.26,517.85,5,"Sedan","Noida"
724,123,1447,"2025-07-26",28.89,767.46,1,"SUV","Kanpur"
725,200,1494,"2025-03-04",16.61,420.88,5,"Hatchback","Delhi"
726,162,1982,"2025-11-28",27.91,586.37,1,"Hatchback","Noida"
727,118,1779,"2025-05-29",34.43,692.08,2,"SUV","Noida"
728,49,1307,"2025-12-23",3.49,72.46,4,"Sedan","Prayagraj"
729,162,1449,"2025-04-08",28.18,628.35,2,"Sedan","Lucknow"
730,62,1501,"2025-07-19",2.96,88.64,1,"Hatchback","Agra"
731,116,1990,"2025-01-09",22.29,613.28,1,"Hatchback","Kanpur"
732,104,1122,"2025-04-19",14.83,382.84,5,"Mini","Prayagraj"
733,190,1594,"2025-04-30",35.07,808.31,1,"Sedan","Prayagraj"
734,121,1929,"2025-11-13",7.38,183.08,1,"SUV","Prayagraj"
735,162,1052,"2025-06-07",26.65,405.49,1,"Mini","Noida"
736,28,1117,"2025-09-12",8.49,202.62,5,"SUV","Kanpur"
737,189,1695,"2025-07-25",32.57,696.78,3,"Sedan","Prayagraj"
738,55,1783,"2025-01-24",23.89,407.56,5,"SUV","Delhi"
739,194,1426,"2025-03-28",4.4,84.08,3,"SUV","Agra"
740,35,1103,"2025-11-20",11.26,267.2,5,"Mini","Lucknow"
741,2,1008,"2025-04-02",2.59,57.77,1,"Hatchback","Agra"
742,122,1709,"2025-03-06",28.35,762.15,2,"SUV","Prayagraj"
743,62,1961,"2025-03-31",12.3,267.6,5,"Sedan","Noida"
744,23,1643,"2025-06-04",8.84,198.89,3,"Mini","Kanpur"
745,136,1098,"2025-11-13",23.19,414.6,3,"SUV","Agra"
746,71,1055,"2025-04-10",31.27,778.31,1,"SUV","Prayagraj"
747,128,1181,"2025-03-23",34.06,976.58,1,"Sedan","Prayagraj"
748,65,1343,"2025-11-12",15.84,287.4,4,"Sedan","Kanpur"
749,46,1162,"2025-01-15",30.14,870.23,4,"Sedan","Kanpur"
750,152,1594,"2025-06-16",36.01,929.82,4,"SUV","Prayagraj"
